DateTime,LinearLevelRange (W),LinearLevelPower (% Scale),Linear Power (W),Linear Power (MW),SafetyLevelPower (% 1MW),LogNPower (W),LogNPower (MW),Safety1Position (in),Safety2Position (in),RegPosition (in)
9:54:24 AM,3,28.05830937,84.17492811,8.41749E-05,1.14471977,93.85801776,9.3858E-05,15.54393134,15.53992282,15.54181343
9:54:25 AM,3,28.14460581,84.43381743,8.44338E-05,1.16778406,93.50531481,9.35053E-05,15.54393134,15.54298298,15.54588971
9:54:26 AM,3,28.11173097,84.33519291,8.43352E-05,1.1870043,93.6815003,9.36815E-05,15.54393134,15.54196293,15.549966
9:54:28 AM,3,28.12405904,84.37217712,8.43722E-05,1.19853645,93.0371051,9.30371E-05,15.54496055,15.54196293,15.54385157
9:54:29 AM,3,28.07474678,84.22424034,8.42242E-05,1.20622454,93.62273495,9.36227E-05,15.54290213,15.53992282,15.5428325
9:54:30 AM,3,28.05009066,84.15027198,8.41503E-05,1.22544479,93.15393727,9.31539E-05,15.54598976,15.54094288,15.55098507
9:54:31 AM,3,28.15693387,84.47080161,8.44708E-05,1.24466503,93.56400646,9.3564E-05,15.54496055,15.54196293,15.55200414
9:54:32 AM,3,28.02132518,84.06397554,8.4064E-05,1.2023805,93.32946068,9.33295E-05,15.54393134,15.54400303,15.54894692
9:54:33 AM,3,28.03365324,84.10095972,8.4101E-05,1.24082098,92.68748701,9.26875E-05,15.54701897,15.54298298,15.54690878
9:54:34 AM,3,28.09529356,84.28588068,8.42859E-05,1.24082098,93.15393727,9.31539E-05,15.54393134,15.53992282,15.54181343
9:54:35 AM,3,27.98845034,83.96535102,8.39654E-05,1.20622454,92.22337242,9.22234E-05,15.54393134,15.54094288,15.55200414
9:54:36 AM,3,28.11173097,84.33519291,8.43352E-05,1.24850908,92.68748701,9.26875E-05,15.53878529,15.53992282,15.55404228
9:54:37 AM,3,28.02954389,84.08863167,8.40886E-05,1.26004122,92.51317096,9.25132E-05,15.54393134,15.54400303,15.54690878
9:54:38 AM,3,28.02954389,84.08863167,8.40886E-05,1.21775669,92.22337242,9.22234E-05,15.54393134,15.54196293,15.5428325
9:54:39 AM,3,28.02132518,84.06397554,8.4064E-05,1.23697693,92.74566532,9.27457E-05,15.53466845,15.54196293,15.54792785
9:54:41 AM,3,28.00488776,84.01466328,8.40147E-05,1.25235312,92.33918274,9.23392E-05,15.54393134,15.54298298,15.54894692
9:54:41 AM,3,27.92681003,83.78043009,8.37804E-05,1.22160074,92.51317096,9.25132E-05,15.54496055,15.54094288,15.54588971
9:54:43 AM,3,28.02132518,84.06397554,8.4064E-05,1.24082098,92.28125941,9.22813E-05,15.54598976,15.54094288,15.549966
9:54:44 AM,3,27.9473568,83.8420704,8.38421E-05,1.22928883,92.74566532,9.27457E-05,15.54187292,15.53890277,15.54487064
9:54:45 AM,3,27.98845034,83.96535102,8.39654E-05,1.22160074,92.45513849,9.24551E-05,15.54393134,15.54196293,15.54792785
9:54:46 AM,3,27.96790357,83.90371071,8.39037E-05,1.25235312,92.39714242,9.23971E-05,15.54701897,15.55012335,15.54487064
9:54:47 AM,3,27.82407618,83.47222854,8.34722E-05,1.21006859,91.87681221,9.18768E-05,15.54084371,15.54094288,15.54487064
9:54:48 AM,3,27.91037261,83.73111783,8.37311E-05,1.22928883,92.16552174,9.21655E-05,15.54187292,15.54196293,15.54792785
9:54:49 AM,3,27.94324745,83.82974235,8.38297E-05,1.24466503,92.10770734,9.21077E-05,15.54393134,15.54094288,15.54181343
9:54:50 AM,3,27.88160714,83.64482142,8.36448E-05,1.22160074,92.6293452,9.26293E-05,15.54187292,15.54196293,15.54181343
9:54:51 AM,3,28.40349513,85.21048539,8.52105E-05,1.24850908,93.27091616,9.32709E-05,15.57995369,15.54604314,15.57951906
9:54:52 AM,3,31.85124452,95.55373356,9.55537E-05,1.2023805,103.0566204,0.000103057,15.68596233,15.66028909,15.73136071
9:54:53 AM,3,35.38529258,106.1558777,0.000106156,1.25235312,115.7419816,0.000115742,15.79917547,15.75923427,15.83428696
9:54:54 AM,3,37.36600432,112.098013,0.000112098,1.22928883,123.0827672,0.000123083,15.791971,15.75821422,15.83122975
9:54:55 AM,3,40.14393341,120.4318002,0.000120432,1.19853645,131.465316,0.000131465,15.86710337,15.83369819,15.89950757
9:54:56 AM,3,46.4394837,139.3184511,0.000139318,1.24850908,154.665074,0.000154665,15.95149865,15.9173426,15.9861287
9:54:57 AM,3,48.97907549,146.9372265,0.000146937,1.23313288,161.5086204,0.000161509,15.95149865,15.9173426,15.98307149
9:54:59 AM,3,52.15151318,156.4545395,0.000156455,1.22160074,174.0302951,0.00017403,15.95252786,15.91632254,15.98510963
9:55:00 AM,3,55.32806338,165.9841901,0.000165984,1.27157337,184.6040238,0.000184604,15.95252786,15.91836265,15.98205242
9:55:01 AM,3,57.73205247,173.1961574,0.000173196,1.23697693,192.4097531,0.00019241,15.95458629,15.91836265,15.98409056
9:55:02 AM,3,66.09055375,198.2716613,0.000198272,1.25619717,219.3726616,0.000219373,16.05544897,16.019348,16.08803595
9:55:03 AM,3,72.39848724,217.1954617,0.000217195,1.24466503,240.1178952,0.000240118,16.05441975,16.02240816,16.0859978
9:55:04 AM,3,76.63118198,229.8935459,0.000229894,1.26004122,256.7932102,0.000256793,16.05339054,16.02138811,16.08701687
9:55:05 AM,3,82.42135771,247.2640731,0.000247264,1.24082098,273.5945644,0.000273595,16.05647818,16.019348,16.08803595
9:55:06 AM,3,86.85132611,260.5539783,0.000260554,1.25235312,289.4901165,0.00028949,16.05750739,16.02342822,16.08803595
9:55:07 AM,10,31.14032583,311.4032583,0.000311403,1.26388527,310.3722035,0.000310372,16.05750739,16.02240816,16.08701687
9:55:08 AM,10,33.70456478,337.0456478,0.000337046,1.24466503,351.2110193,0.000351211,16.15219483,16.12135343,16.17975248
9:55:09 AM,10,37.67420643,376.7420643,0.000376742,1.24082098,396.6759954,0.000396676,16.15116561,16.12339354,16.17058083
9:55:10 AM,10,41.53289862,415.3289862,0.000415329,1.26004122,433.371608,0.000433372,16.19850934,16.16827594,16.21847725
9:55:11 AM,10,46.53810859,465.3810859,0.000465381,1.27926146,489.7797037,0.00048978,16.21806436,16.17847648,16.22866798
9:55:12 AM,10,52.11863817,521.1863817,0.000521186,1.27541741,547.6566688,0.000547657,16.21806436,16.18969708,16.22866798
9:55:13 AM,10,55.31162585,553.1162585,0.000553116,1.2984817,581.6607868,0.000581661,16.20983067,16.19071714,16.2093056
9:55:14 AM,10,59.28540032,592.8540032,0.000592854,1.32539004,624.0098309,0.00062401,16.20468461,16.19785752,16.20828652
9:55:15 AM,10,65.32620592,653.2620592,0.000653262,1.321546,684.7367143,0.000684737,16.21085988,16.19581741,16.21032467
9:55:16 AM,10,70.19995476,701.9995476,0.000702,1.32923409,735.051533,0.000735052,16.21085988,16.18867703,16.21134374
9:55:17 AM,10,77.04212366,770.4212366,0.000770421,1.38689482,808.1045135,0.000808105,16.20571382,16.18969708,16.20115301
9:55:18 AM,10,84.55004255,845.5004255,0.0008455,1.37536267,881.2002119,0.0008812,16.20983067,16.19071714,16.21236281
9:55:20 AM,30,28.19391806,845.8175418,0.000845818,1.38305077,946.5450783,0.000946545,16.20468461,16.19479735,16.20828652
9:55:21 AM,30,30.78281184,923.4843552,0.000923484,1.40611506,1045.198264,0.001045198,16.20674303,16.18969708,16.20319116
9:55:22 AM,30,33.7908613,1013.725839,0.001013726,1.42917935,1141.171184,0.001141171,16.20777224,16.19071714,16.20828652
9:55:23 AM,30,36.15374289,1084.612287,0.001084612,1.4176472,1221.187741,0.001221188,16.20983067,16.18969708,16.21032467
9:55:24 AM,30,39.6590285,1189.770855,0.001189771,1.4176472,1333.320539,0.001333321,16.20777224,16.19071714,16.20828652
9:55:25 AM,30,43.36978528,1301.093558,0.001301094,1.37536267,1465.832615,0.001465833,16.20880146,16.19071714,16.20624838
9:55:26 AM,30,46.49290551,1394.787165,0.001394787,1.39073887,1568.613833,0.001568614,16.20571382,16.19071714,16.20726745
9:55:27 AM,30,50.85295024,1525.588507,0.001525589,1.36383053,1710.500359,0.0017105,16.20674303,16.19071714,16.2093056
9:55:28 AM,30,55.68557958,1670.567387,0.001670567,1.33692219,1867.563336,0.001867563,16.20880146,16.18765697,16.20217209
9:55:29 AM,30,59.55661988,1786.698596,0.001786699,1.33307814,1997.259539,0.00199726,16.20674303,16.19071714,16.20319116
9:55:31 AM,30,65.19470524,1955.841157,0.001955841,1.34845433,2182.022409,0.002182022,16.20674303,16.19173719,16.21032467
9:55:32 AM,30,69.72737329,2091.821199,0.002091821,1.32923409,2330.63011,0.00233063,16.20056776,16.19071714,16.2093056
9:55:32 AM,30,76.2243498,2286.730494,0.00228673,1.33692219,2554.233823,0.002554234,16.20777224,16.18867703,16.21134374
9:55:34 AM,30,81.51317434,2445.39523,0.002445395,1.3138579,2723.060333,0.00272306,16.20880146,16.19173719,16.20013394
9:55:35 AM,30,89.10740863,2673.222259,0.002673222,1.27541741,2982.4424,0.002982442,16.20983067,16.19071714,16.21236281
9:55:36 AM,100,30.17051781,3017.051781,0.003017052,1.3061698,3167.623779,0.003167624,16.20468461,16.18969708,16.20217209
9:55:37 AM,100,32.94844291,3294.844291,0.003294844,1.26388527,3478.071276,0.003478071,16.19953855,16.19173719,16.20726745
9:55:38 AM,100,35.20859012,3520.859012,0.003520859,1.3061698,3717.27919,0.003717279,16.20674303,16.19071714,16.20624838
9:55:39 AM,100,38.48375073,3848.375073,0.003848375,1.26388527,4013.027606,0.004013028,16.19953855,16.19173719,16.21032467
9:55:40 AM,100,41.1712745,4117.12745,0.004117127,1.27926146,4321.445669,0.004321446,16.20262619,16.18765697,16.20828652
9:55:41 AM,100,45.01353245,4501.353245,0.004501353,1.3138579,4706.426359,0.004706426,16.19953855,16.19071714,16.20013394
9:55:42 AM,100,48.07090411,4807.090411,0.00480709,1.32923409,4967.383274,0.004967383,16.20880146,16.19071714,16.21032467
9:55:43 AM,100,52.57888844,5257.888844,0.005257889,1.35998648,5488.551895,0.005488552,16.20880146,16.19071714,16.21032467
9:55:44 AM,100,56.15404915,5615.404915,0.005615405,1.38305077,5851.328126,0.005851328,16.20880146,16.1937773,16.20624838
9:55:45 AM,100,61.33598518,6133.598518,0.006133599,1.46377578,6408.69123,0.006408691,16.19748013,16.1937773,16.20828652
9:55:46 AM,100,66.97818378,6697.818378,0.006697818,1.5445008,6975.238924,0.006975239,16.20880146,16.19275724,16.21134374
9:55:47 AM,100,71.54783984,7154.783984,0.007154784,1.53296865,7399.044751,0.007399045,16.19953855,16.19173719,16.20421023
9:55:49 AM,100,78.12290065,7812.290065,0.00781229,1.62138177,8139.508792,0.008139509,16.20674303,16.19071714,16.20319116
9:55:50 AM,100,83.39118294,8339.118294,0.008339118,1.67904249,8617.816155,0.008617816,16.19953855,16.19173719,16.21032467
9:55:51 AM,100,90.98953425,9098.953425,0.009098953,1.73285917,9420.948274,0.009420948,16.2036554,16.19275724,16.20726745
9:55:52 AM,300,30.81157733,9243.473199,0.009243473,1.83664847,10234.5053,0.010234505,16.19953855,16.18969708,16.21236281
9:55:53 AM,300,32.84570897,9853.712691,0.009853713,1.88277705,10917.82445,0.010917824,16.2036554,16.19173719,16.20726745
9:55:54 AM,300,35.77979112,10733.93734,0.010733937,1.97887825,11853.20632,0.011853206,16.20777224,16.19173719,16.2093056
9:55:55 AM,300,38.23307963,11469.92389,0.011469924,2.07882351,12676.37792,0.012676378,16.20777224,16.18969708,16.20828652
9:55:56 AM,300,41.6890545,12506.71635,0.012506716,2.16723661,13831.6844,0.013831684,16.20777224,16.19173719,16.20828652
9:55:57 AM,300,45.39981314,13619.94394,0.013619944,2.28255806,14997.8775,0.014997877,16.20880146,16.19071714,16.2093056
9:55:58 AM,300,48.40376328,14521.12898,0.014521129,2.35175093,15939.107,0.015939107,16.20056776,16.19173719,16.20828652
9:55:59 AM,300,51.65427858,15496.28357,0.015496284,2.44016403,16992.63633,0.016992636,16.20674303,16.18969708,16.20828652
9:56:00 AM,300,56.22801804,16868.40541,0.016868405,2.61699024,18436.90579,0.018436906,16.20674303,16.18969708,16.20421023
9:56:01 AM,300,61.19215654,18357.64696,0.018357647,2.75153193,20142.48339,0.020142483,16.20880146,16.18969708,16.2093056
9:56:02 AM,300,65.17415826,19552.24748,0.019552247,2.85147718,21286.02493,0.021286025,16.20468461,16.19071714,16.20828652
9:56:04 AM,300,70.90677245,21272.03174,0.021272032,3.06289982,23211.43605,0.023211436,16.20880146,16.19071714,16.20115301
9:56:05 AM,300,77.05034249,23115.10275,0.023115103,3.22819388,25121.13468,0.025121135,16.20571382,16.19071714,16.20726745
9:56:06 AM,300,82.01041495,24603.12449,0.024603124,3.40502008,26832.03596,0.026832036,16.20777224,16.19071714,16.20013394
9:56:07 AM,300,88.7827627,26634.82881,0.026634829,3.63181891,29039.61718,0.029039617,16.20674303,16.19071714,16.2093056
9:56:08 AM,1000,30.44995401,30449.95401,0.030449954,3.83555345,31488.04595,0.031488046,16.21085988,16.18765697,16.20828652
9:56:09 AM,1000,32.40189837,32401.89837,0.032401898,4.05466417,33275.70776,0.033275708,16.20777224,16.19173719,16.20828652
9:56:10 AM,1000,34.44424932,34444.24932,0.034444249,4.23917847,35497.41026,0.03549741,16.20674303,16.19275724,16.20726745
9:56:11 AM,1000,37.35367623,37353.67623,0.037353676,4.5313261,38369.74636,0.038369746,16.20777224,16.18867703,16.20013394
9:56:12 AM,1000,39.64670041,39646.70041,0.0396467,4.78503325,40497.24695,0.040497247,16.20571382,16.19275724,16.20115301
9:56:13 AM,1000,42.92186429,42921.86429,0.042921864,5.07333682,43911.71178,0.043911712,16.20674303,16.19173719,16.20828652
9:56:14 AM,1000,45.5518598,45551.8598,0.04555186,5.32319992,46521.32351,0.046521324,16.20777224,16.19173719,16.21236281
9:56:15 AM,1000,49.2256379,49225.6379,0.049225638,5.68454039,50222.61447,0.050222614,16.20674303,16.19479735,16.2093056
9:56:16 AM,1000,52.13918505,52139.18505,0.052139185,5.98822015,53240.6738,0.053240674,16.20262619,16.19071714,16.21032467
9:56:17 AM,1000,56.19925236,56199.25236,0.056199252,6.380313,57117.03163,0.057117032,16.20674303,16.19173719,16.20828652
9:56:18 AM,1000,59.44155703,59441.55703,0.059441557,6.66092847,60208.41563,0.060208416,16.20983067,16.19071714,16.21032467
9:56:20 AM,1000,64.00298065,64002.98065,0.064002981,7.13759035,65080.2968,0.065080297,16.20777224,16.19173719,16.21032467
9:56:20 AM,1000,68.83152345,68831.52345,0.068831523,7.61040818,69731.11293,0.069731113,16.20880146,16.19071714,16.20115301
9:56:22 AM,1000,72.61628589,72616.28589,0.072616286,7.98328078,73597.52709,0.073597527,16.20571382,16.19071714,16.20828652
9:56:23 AM,1000,77.87633551,77876.33551,0.077876336,8.48300694,79055.18955,0.07905519,16.20880146,16.19173719,16.20828652
9:56:24 AM,1000,83.40762066,83407.62066,0.083407621,9.02117357,83543.38334,0.083543383,16.21085988,16.19071714,16.21032467
9:56:25 AM,1000,87.38555305,87385.55305,0.087385553,9.46708306,88397.25474,0.088397255,16.20777224,16.19785752,16.2093056
9:56:26 AM,3000,28.85141479,86554.24437,0.086554244,10.02831397,94240.09865,0.094240099,16.20777224,16.19173719,16.20726745
9:56:27 AM,3000,30.30612655,90918.37965,0.09091838,10.50113179,98905.33357,0.098905334,16.20674303,16.19581741,16.2093056
9:56:28 AM,3000,32.31149251,96934.47753,0.096934478,11.12386746,105178.41,0.10517841,16.20777224,16.19071714,16.21032467
9:56:29 AM,3000,34.39904637,103197.1391,0.103197139,11.78119956,111779.1951,0.111779195,16.20674303,16.19173719,16.21032467
9:56:30 AM,3000,36.018134,108054.402,0.108054402,12.27323763,117165.5494,0.117165549,16.20983067,16.19071714,16.2093056
9:56:32 AM,3000,38.21664219,114649.9266,0.114649927,12.9920745,124362.4538,0.124362454,16.20777224,16.19275724,16.2093056
9:56:32 AM,3000,39.88504349,119655.1305,0.11965513,13.51870901,129539.749,0.129539749,16.20880146,16.19071714,16.2093056
9:56:34 AM,3000,42.23970949,126719.1285,0.126719128,14.24138995,136808.2394,0.136808239,16.20880146,16.18969708,16.20828652
9:56:35 AM,3000,44.0355028,132106.5084,0.132106508,14.80646496,143310.7294,0.143310729,16.20983067,16.19173719,16.21032467
9:56:35 AM,3000,46.40660874,139219.8262,0.139219826,15.54836617,150405.1551,0.150405155,16.20777224,16.19173719,16.2093056
9:56:37 AM,3000,48.25171649,144755.1495,0.144755149,16.14034954,156371.9836,0.156371984,16.20880146,16.18765697,16.2093056
9:56:38 AM,3000,50.73788773,152213.6632,0.152213663,16.89378294,164112.9938,0.164112994,16.20983067,16.1937773,16.21032467
9:56:39 AM,3000,52.61176347,157835.2904,0.15783529,17.4896104,170195.9095,0.17019591,16.20674303,16.19173719,16.21032467
9:56:40 AM,3000,54.46098402,163382.9521,0.163382952,18.05468549,175730.6969,0.175730697,16.20674303,16.20295779,16.20828652
9:56:41 AM,3000,57.02112899,171063.387,0.171063387,18.86193565,184083.1785,0.184083178,16.20777224,16.19275724,16.2052293
9:56:42 AM,3000,59.59771375,178793.1413,0.178793141,19.67687395,191266.0205,0.19126602,16.20777224,16.19071714,16.20726745
9:56:43 AM,3000,61.48803262,184464.0979,0.184464098,20.27270151,197982.3258,0.197982326,16.20880146,16.19071714,16.21032467
9:56:44 AM,3000,64.08516854,192255.5056,0.192255506,21.05304346,206224.4835,0.206224483,16.20880146,16.19071714,16.21134374
9:56:45 AM,3000,65.98370942,197951.1283,0.197951128,21.65271514,211864.6929,0.211864693,16.20777224,16.18867703,16.20726745
9:56:46 AM,3000,68.56441232,205693.237,0.205693237,22.45227742,219855.4698,0.21985547,16.21085988,16.19071714,16.21134374
9:56:47 AM,3000,70.44651905,211339.5572,0.211339557,23.05194918,226294.0848,0.226294085,16.20880146,16.19887757,16.21032467
9:56:48 AM,3000,72.9327104,218798.1312,0.218798131,23.79769487,234829.089,0.234829089,16.20674303,16.19479735,16.20726745
9:56:49 AM,3000,74.83947719,224518.4316,0.224518432,24.41274291,240345.0276,0.240345028,16.20777224,16.19683746,16.21032467
9:56:50 AM,3000,76.6599479,229979.8437,0.229979844,24.97397427,246763.5403,0.24676354,16.20674303,16.19173719,16.20828652
9:56:51 AM,3000,79.09272382,237278.1715,0.237278171,25.73125227,255108.2877,0.255108288,16.20674303,16.19071714,16.20828652
9:56:52 AM,3000,80.95018304,242850.5491,0.242850549,26.32323614,261756.7568,0.261756757,16.20880146,16.18969708,16.2093056
9:56:53 AM,3000,83.29666606,249889.9982,0.249889998,27.04591779,267401.3485,0.267401348,16.20777224,16.19275724,16.2093056
9:56:54 AM,3000,85.04728394,255141.8518,0.255141852,27.55717666,273510.7035,0.273510704,16.21085988,16.19173719,16.20828652
9:56:56 AM,10000,27.73367039,277336.7039,0.277336704,28.34905138,281344.0565,0.281344056,16.20777224,16.19173719,16.20828652
9:56:56 AM,10000,28.19802741,281980.2741,0.281980274,28.86031034,287050.5602,0.28705056,16.20983067,16.18765697,16.21134374
9:56:58 AM,10000,28.89250834,288925.0834,0.288925083,29.56761603,294162.0861,0.294162086,16.21085988,16.18969708,16.20828652
9:56:59 AM,10000,29.40617771,294061.7771,0.294061777,30.07887508,298438.3759,0.298438376,16.20571382,16.19275724,16.20828652
9:57:00 AM,10000,30.1253149,301253.149,0.301253149,30.80155711,307178.3557,0.307178356,16.20777224,16.19071714,16.2093056
9:57:01 AM,10000,30.58556275,305855.6275,0.305855628,31.2589995,311839.4847,0.311839485,16.20674303,16.19173719,16.20624838
9:57:02 AM,10000,31.30470009,313047.0009,0.313047001,31.95861735,319765.7365,0.319765737,16.20674303,16.19785752,16.20828652
9:57:03 AM,10000,31.91699423,319169.9423,0.319169942,32.59288634,324210.7264,0.324210726,16.20674303,16.19173719,16.2093056
9:57:04 AM,10000,32.40600773,324060.0773,0.324060077,33.05801697,330371.821,0.330371821,16.21085988,16.19275724,16.21032467
9:57:05 AM,10000,32.89502126,328950.2126,0.328950213,33.55005603,335806.0632,0.335806063,16.20777224,16.19173719,16.20828652
9:57:06 AM,10000,33.51142494,335114.2494,0.335114249,34.15741681,338769.1249,0.338769125,16.20777224,16.19989763,16.20726745
9:57:07 AM,10000,33.95523564,339552.3564,0.339552356,34.59563918,345423.5653,0.345423565,16.20880146,16.18765697,16.2093056
9:57:08 AM,10000,34.54698329,345469.8329,0.345469833,35.15302733,351546.3081,0.351546308,16.20983067,16.19989763,16.20828652
9:57:09 AM,10000,35.10585613,351058.5613,0.351058561,35.73732395,355539.5462,0.355539546,16.20880146,16.18867703,16.2093056
9:57:10 AM,10000,35.47980785,354798.0785,0.354798079,36.11788559,362295.9966,0.362295997,16.20674303,16.19173719,16.2093056
9:57:11 AM,10000,36.04279016,360427.9016,0.360427902,36.59839276,365492.7993,0.365492799,16.20983067,16.18969708,16.2093056
9:57:12 AM,10000,36.4537262,364537.262,0.364537262,37.00586287,367562.7667,0.367562767,16.20571382,16.19071714,16.2093056
9:57:13 AM,10000,36.95095884,369509.5884,0.369509588,37.49021418,373608.7606,0.373608761,16.20777224,16.19683746,16.2093056
9:57:14 AM,10000,37.39066049,373906.6049,0.373906605,37.87846407,375960.5349,0.375960535,16.20777224,16.19071714,16.20726745
9:57:16 AM,10000,37.83036217,378303.6217,0.378303622,38.33975112,379515.9828,0.379515983,16.20880146,16.18867703,16.20828652
9:57:17 AM,10000,38.33992305,383399.2305,0.383399231,38.80488226,384067.8597,0.38406786,16.20777224,16.19785752,16.2093056
9:57:18 AM,10000,38.69743757,386974.3757,0.386974376,39.16237979,389651.1332,0.389651133,16.20777224,16.19683746,16.20828652
9:57:19 AM,10000,39.10837384,391083.7384,0.391083738,39.58522636,393336.0533,0.393336053,16.20880146,16.18867703,16.20828652
9:57:20 AM,10000,39.57684123,395768.4123,0.395768412,40.03113733,397803.9861,0.397803986,16.20571382,16.19479735,16.20828652
9:57:21 AM,10000,39.8727154,398727.154,0.398727154,40.34635029,397055.8217,0.397055822,16.20880146,16.18969708,16.2093056
9:57:22 AM,10000,40.29187051,402918.7051,0.402918705,40.73844448,404601.225,0.404601225,16.20880146,16.1937773,16.20828652
9:57:23 AM,10000,40.59185409,405918.5409,0.405918541,41.06518967,408683.898,0.408683898,16.20777224,16.19173719,16.20828652
9:57:24 AM,10000,41.00279054,410027.9054,0.410027905,41.44575175,410740.6575,0.410740657,16.20777224,16.19887757,16.20828652
9:57:25 AM,10000,41.34797719,413479.7719,0.413479772,41.82246979,414364.9249,0.414364925,16.20674303,16.19275724,16.20726745
9:57:26 AM,10000,41.62741402,416274.1402,0.41627414,42.08002195,419071.7273,0.419071727,16.20674303,16.18969708,16.2052293
9:57:28 AM,10000,42.05067867,420506.7867,0.420506787,42.45674005,421974.388,0.421974388,16.20880146,16.18969708,16.21236281
9:57:29 AM,10000,42.30545935,423054.5935,0.423054594,42.72198037,424897.1538,0.424897154,16.20674303,16.19071714,16.20726745
9:57:30 AM,10000,42.62598991,426259.8991,0.426259899,43.04872571,428646.335,0.428646335,16.20777224,16.1937773,16.20217209
9:57:31 AM,10000,42.90953619,429095.3619,0.429095362,43.34087451,429993.3305,0.42999333,16.20777224,16.18969708,16.21032467
9:57:32 AM,10000,43.22595743,432259.5743,0.432259574,43.65608772,432700.0334,0.432700033,16.20880146,16.19071714,16.21134374
9:57:33 AM,10000,43.49306629,434930.6629,0.434930663,43.90979592,435697.0897,0.43569709,16.20674303,16.19071714,16.20828652
9:57:34 AM,10000,43.83414378,438341.4378,0.438341438,44.22500917,440093.5404,0.44009354,16.20880146,16.19071714,16.20828652
9:57:35 AM,10000,44.1628932,441628.932,0.441628932,44.56713089,443698.3018,0.443698302,16.20777224,16.19173719,16.21032467
9:57:36 AM,10000,44.40534591,444053.4591,0.444053459,44.79008664,442863.8219,0.442863822,16.20983067,16.19173719,16.21134374
9:57:37 AM,10000,44.66834549,446683.4549,0.446683455,45.04763898,445651.5417,0.445651542,16.20674303,16.18969708,16.20828652
9:57:38 AM,10000,44.93545444,449354.5444,0.449354544,45.33978793,451563.0043,0.451563004,16.20983067,16.18867703,16.20828652
9:57:39 AM,10000,45.15325099,451532.5099,0.45153251,45.55889966,452697.8561,0.452697856,16.20880146,16.19785752,16.21032467
9:57:41 AM,10000,45.48610989,454861.0989,0.454861099,45.85489271,456979.0101,0.45697901,16.20880146,16.18969708,16.21134374
9:57:41 AM,10000,45.78609387,457860.9387,0.457860939,46.13550952,459278.8227,0.459278823,16.20056776,16.19173719,16.2093056
9:57:43 AM,10000,45.96690613,459669.0613,0.459669061,46.30464843,460722.0794,0.460722079,16.20777224,16.19071714,16.2093056
9:57:44 AM,10000,46.27510889,462751.0889,0.462751089,46.60064155,465079.1187,0.465079119,16.20571382,16.19275724,16.20828652
9:57:45 AM,10000,46.49701488,464970.1488,0.464970149,46.86972621,463331.3801,0.46333138,16.20880146,16.19071714,16.2093056
9:57:46 AM,10000,46.7189209,467189.209,0.467189209,47.05808549,470952.6677,0.470952668,16.20777224,16.19071714,16.20319116
9:57:47 AM,10000,46.98603,469860.3,0.4698603,47.28488546,471248.2846,0.471248285,16.20880146,16.19071714,16.2093056
9:57:48 AM,10000,47.24081101,472408.1101,0.47240811,47.54243797,473917.2008,0.473917201,16.20674303,16.19173719,16.2093056
9:57:49 AM,10000,47.4010765,474010.765,0.474010765,47.72695322,477199.7453,0.477199745,16.20674303,16.19173719,16.20217209
9:57:50 AM,10000,47.60654508,476065.4508,0.476065451,47.90378034,478699.3177,0.478699318,16.20674303,16.19479735,16.20828652
9:57:51 AM,10000,47.84488864,478448.8864,0.478448886,48.14211256,482317.5459,0.482317546,16.20571382,16.19275724,16.20726745
9:57:53 AM,10000,48.05446662,480544.6662,0.480544666,48.3189397,482923.2373,0.482923237,16.20777224,16.18969708,16.21032467
9:57:53 AM,10000,48.24349775,482434.9775,0.482434978,48.46885837,483529.6892,0.483529689,16.20983067,16.19071714,16.20726745
9:57:55 AM,10000,48.45307575,484530.7575,0.484530758,48.7225669,483833.2008,0.483833201,16.20571382,16.19173719,16.2052293
9:57:56 AM,10000,48.65854439,486585.4439,0.486585444,48.95321104,489636.2542,0.489636254,16.21085988,16.18969708,16.21032467
9:57:57 AM,10000,48.8393568,488393.568,0.488393568,49.10312974,489329.1023,0.489329102,16.20571382,16.19275724,16.20726745
9:57:58 AM,10000,49.06126296,490612.6296,0.49061263,49.32992983,493956.6789,0.493956679,16.20571382,16.19173719,16.21032467
